ID,category,xsection,kfactor,efficiency,name,group,subgroup
361374,Background,175.298,0.9013,1.0,Sherpa_CT10_Zee_Pt0_70_BFilter,Z+jetsBFilter,ee
361375,Background,49.2674,0.9013,1.0,Sherpa_CT10_Zee_Pt70_140_CVetoBVeto,Z+jetsCVetoBVeto,ee
361376,Background,16.7114,0.9013,1.0,Sherpa_CT10_Zee_Pt70_140_CFilterBVeto,Z+jetsCFilterBVeto,ee
361377,Background,9.95233,0.9013,1.0,Sherpa_CT10_Zee_Pt70_140_BFilter,Z+jetsBFilter,ee
361378,Background,7.1458,0.9013,1.0,Sherpa_CT10_Zee_Pt140_280_CVetoBVeto,Z+jetsCVetoBVeto,ee
361379,Background,2.82386,0.9013,1.0,Sherpa_CT10_Zee_Pt140_280_CFilterBVeto,Z+jetsCFilterBVeto,ee
361380,Background,1.70875,0.9013,1.0,Sherpa_CT10_Zee_Pt140_280_BFilter,Z+jetsBFilter,ee
361381,Background,0.446221,0.9013,1.0,Sherpa_CT10_Zee_Pt280_500_CVetoBVeto,Z+jetsCVetoBVeto,ee
361382,Background,0.201243,0.9013,1.0,Sherpa_CT10_Zee_Pt280_500_CFilterBVeto,Z+jetsCFilterBVeto,ee
361383,Background,0.121877,0.9013,1.0,Sherpa_CT10_Zee_Pt280_500_BFilter,Z+jetsBFilter,ee
361384,Background,0.0263426,0.9013,1.0,Sherpa_CT10_Zee_Pt500_700_CVetoBVeto,Z+jetsCVetoBVeto,ee
361385,Background,0.0124586,0.9013,1.0,Sherpa_CT10_Zee_Pt500_700_CFilterBVeto,Z+jetsCFilterBVeto,ee
361386,Background,0.0079509,0.9013,1.0,Sherpa_CT10_Zee_Pt500_700_BFilter,Z+jetsBFilter,ee
361387,Background,0.00454444,0.9013,1.0,Sherpa_CT10_Zee_Pt700_1000_CVetoBVeto,Z+jetsCVetoBVeto,ee
361388,Background,0.00238977,0.9013,1.0,Sherpa_CT10_Zee_Pt700_1000_CFilterBVeto,Z+jetsCFilterBVeto,ee
361389,Background,0.00145907,0.9013,1.0,Sherpa_CT10_Zee_Pt700_1000_BFilter,Z+jetsBFilter,ee
361390,Background,0.000583994,0.9013,1.0,Sherpa_CT10_Zee_Pt1000_2000_CVetoBVeto,Z+jetsCVetoBVeto,ee
361391,Background,0.000332937,0.9013,1.0,Sherpa_CT10_Zee_Pt1000_2000_CFilterBVeto,Z+jetsCFilterBVeto,ee
361392,Background,0.000197638,0.9013,1.0,Sherpa_CT10_Zee_Pt1000_2000_BFilter,Z+jetsBFilter,ee
361393,Background,2.06365e-06,0.9013,1.0,Sherpa_CT10_Zee_Pt2000_E_CMS_CVetoBVeto,Z+jetsCVetoBVeto,ee
361394,Background,1.30323e-06,0.9013,1.0,Sherpa_CT10_Zee_Pt2000_E_CMS_CFilterBVeto,Z+jetsCFilterBVeto,ee
361395,Background,8.67123e-07,0.9013,1.0,Sherpa_CT10_Zee_Pt2000_E_CMS_BFilter,Z+jetsBFilter,ee
361396,Background,1716.59,0.9013,1.0,Sherpa_CT10_Zmumu_Pt0_70_CVetoBVeto,Z+jetsCVetoBVeto,mumu
361397,Background,313.551,0.9013,1.0,Sherpa_CT10_Zmumu_Pt0_70_CFilterBVeto,Z+jetsCFilterBVeto,mumu
361398,Background,175.298,0.9013,1.0,Sherpa_CT10_Zmumu_Pt0_70_BFilter,Z+jetsBFilter,mumu
361399,Background,49.2674,0.9013,1.0,Sherpa_CT10_Zmumu_Pt70_140_CVetoBVeto,Z+jetsCVetoBVeto,mumu
361400,Background,16.7114,0.9013,1.0,Sherpa_CT10_Zmumu_Pt70_140_CFilterBVeto,Z+jetsCFilterBVeto,mumu
361401,Background,9.95233,0.9013,1.0,Sherpa_CT10_Zmumu_Pt70_140_BFilter,Z+jetsBFilter,mumu
361402,Background,7.1458,0.9013,1.0,Sherpa_CT10_Zmumu_Pt140_280_CVetoBVeto,Z+jetsCVetoBVeto,mumu
361403,Background,2.82386,0.9013,1.0,Sherpa_CT10_Zmumu_Pt140_280_CFilterBVeto,Z+jetsCFilterBVeto,mumu
361404,Background,1.70875,0.9013,1.0,Sherpa_CT10_Zmumu_Pt140_280_BFilter,Z+jetsBFilter,mumu
361405,Background,0.446221,0.9013,1.0,Sherpa_CT10_Zmumu_Pt280_500_CVetoBVeto,Z+jetsCVetoBVeto,mumu
361406,Background,0.201243,0.9013,1.0,Sherpa_CT10_Zmumu_Pt280_500_CFilterBVeto,Z+jetsCFilterBVeto,mumu
361407,Background,0.121877,0.9013,1.0,Sherpa_CT10_Zmumu_Pt280_500_BFilter,Z+jetsBFilter,mumu
361408,Background,0.0263426,0.9013,1.0,Sherpa_CT10_Zmumu_Pt500_700_CVetoBVeto,Z+jetsCVetoBVeto,mumu
361409,Background,0.0124586,0.9013,1.0,Sherpa_CT10_Zmumu_Pt500_700_CFilterBVeto,Z+jetsCFilterBVeto,mumu
361410,Background,0.0079509,0.9013,1.0,Sherpa_CT10_Zmumu_Pt500_700_BFilter,Z+jetsBFilter,mumu
361411,Background,0.00454444,0.9013,1.0,Sherpa_CT10_Zmumu_Pt700_1000_CVetoBVeto,Z+jetsCVetoBVeto,mumu
361412,Background,0.00238977,0.9013,1.0,Sherpa_CT10_Zmumu_Pt700_1000_CFilterBVeto,Z+jetsCFilterBVeto,mumu
361413,Background,0.00145907,0.9013,1.0,Sherpa_CT10_Zmumu_Pt700_1000_BFilter,Z+jetsBFilter,mumu
361414,Background,0.000583994,0.9013,1.0,Sherpa_CT10_Zmumu_Pt1000_2000_CVetoBVeto,Z+jetsCVetoBVeto,mumu
361415,Background,0.000332937,0.9013,1.0,Sherpa_CT10_Zmumu_Pt1000_2000_CFilterBVeto,Z+jetsCFilterBVeto,mumu
361416,Background,0.000197638,0.9013,1.0,Sherpa_CT10_Zmumu_Pt1000_2000_BFilter,Z+jetsBFilter,mumu
361417,Background,2.06365e-06,0.9013,1.0,Sherpa_CT10_Zmumu_Pt2000_E_CMS_CVetoBVeto,Z+jetsCVetoBVeto,mumu
361418,Background,1.30323e-06,0.9013,1.0,Sherpa_CT10_Zmumu_Pt2000_E_CMS_CFilterBVeto,Z+jetsCFilterBVeto,mumu
361419,Background,8.67123e-07,0.9013,1.0,Sherpa_CT10_Zmumu_Pt2000_E_CMS_BFilter,Z+jetsBFilter,mumu
361420,Background,1716.59,0.9013,1.0,Sherpa_CT10_Ztautau_Pt0_70_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361421,Background,313.551,0.9013,1.0,Sherpa_CT10_Ztautau_Pt0_70_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361422,Background,175.298,0.9013,1.0,Sherpa_CT10_Ztautau_Pt0_70_BFilter,Z+jetsBFilter,tautau
361423,Background,49.2674,0.9013,1.0,Sherpa_CT10_Ztautau_Pt70_140_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361424,Background,16.7114,0.9013,1.0,Sherpa_CT10_Ztautau_Pt70_140_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361425,Background,9.95233,0.9013,1.0,Sherpa_CT10_Ztautau_Pt70_140_BFilter,Z+jetsBFilter,tautau
361426,Background,7.1458,0.9013,1.0,Sherpa_CT10_Ztautau_Pt140_280_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361427,Background,2.82386,0.9013,1.0,Sherpa_CT10_Ztautau_Pt140_280_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361428,Background,1.70875,0.9013,1.0,Sherpa_CT10_Ztautau_Pt140_280_BFilter,Z+jetsBFilter,tautau
361429,Background,0.446221,0.9013,1.0,Sherpa_CT10_Ztautau_Pt280_500_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361430,Background,0.201243,0.9013,1.0,Sherpa_CT10_Ztautau_Pt280_500_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361431,Background,0.121877,0.9013,1.0,Sherpa_CT10_Ztautau_Pt280_500_BFilter,Z+jetsBFilter,tautau
361432,Background,0.0263426,0.9013,1.0,Sherpa_CT10_Ztautau_Pt500_700_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361433,Background,0.0124586,0.9013,1.0,Sherpa_CT10_Ztautau_Pt500_700_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361434,Background,0.0079509,0.9013,1.0,Sherpa_CT10_Ztautau_Pt500_700_BFilter,Z+jetsBFilter,tautau
361435,Background,0.00454444,0.9013,1.0,Sherpa_CT10_Ztautau_Pt700_1000_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361436,Background,0.00238977,0.9013,1.0,Sherpa_CT10_Ztautau_Pt700_1000_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361437,Background,0.00145907,0.9013,1.0,Sherpa_CT10_Ztautau_Pt700_1000_BFilter,Z+jetsBFilter,tautau
361438,Background,0.000583994,0.9013,1.0,Sherpa_CT10_Ztautau_Pt1000_2000_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361439,Background,0.000332937,0.9013,1.0,Sherpa_CT10_Ztautau_Pt1000_2000_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361440,Background,0.000197638,0.9013,1.0,Sherpa_CT10_Ztautau_Pt1000_2000_BFilter,Z+jetsBFilter,tautau
361441,Background,2.06365e-06,0.9013,1.0,Sherpa_CT10_Ztautau_Pt2000_E_CMS_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361442,Background,1.30323e-06,0.9013,1.0,Sherpa_CT10_Ztautau_Pt2000_E_CMS_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361443,Background,8.67123e-07,0.9013,1.0,Sherpa_CT10_Ztautau_Pt2000_E_CMS_BFilter,Z+jetsBFilter,tautau
361468,Background,2146.84,0.9013,1.0,Sherpa_CT10_Zee_Mll10to40_Pt0_70_BVeto,Z+jetsLowMllBVeto,ee
361469,Background,106.231,0.9013,1.0,Sherpa_CT10_Zee_Mll10to40_Pt0_70_BFilter,Z+jetsLowMllBFilter,ee
361470,Background,6.95992,0.9013,1.0,Sherpa_CT10_Zee_Mll10to40_Pt70_140_BVeto,Z+jetsLowMllBVeto,ee
361471,Background,0.774166,0.9013,1.0,Sherpa_CT10_Zee_Mll10to40_Pt70_140_BFilter,Z+jetsLowMllBFilter,ee
361472,Background,0.617445,0.9013,1.0,Sherpa_CT10_Zee_Mll10to40_Pt140_400_BVeto,Z+jetsLowMllBVeto,ee
361473,Background,0.0742106,0.9013,1.0,Sherpa_CT10_Zee_Mll10to40_Pt140_400_BFilter,Z+jetsLowMllBFilter,ee
361474,Background,0.00605652,0.9013,1.0,Sherpa_CT10_Zee_Mll10to40_Pt400_E_CMS_BVeto,Z+jetsLowMllBVeto,ee
361475,Background,0.001498,0.9013,1.0,Sherpa_CT10_Zee_Mll10to40_Pt400_E_CMS_BFilter,Z+jetsLowMllBFilter,ee
361476,Background,2141.34,0.9013,1.0,Sherpa_CT10_Zmumu_Mll10to40_Pt0_70_BVeto,Z+jetsLowMllBVeto,mumu
361477,Background,106.373,0.9013,1.0,Sherpa_CT10_Zmumu_Mll10to40_Pt0_70_BFilter,Z+jetsLowMllBFilter,mumu
361478,Background,6.93811,0.9013,1.0,Sherpa_CT10_Zmumu_Mll10to40_Pt70_140_BVeto,Z+jetsLowMllBVeto,mumu
361479,Background,0.793501,0.9013,1.0,Sherpa_CT10_Zmumu_Mll10to40_Pt70_140_BFilter,Z+jetsLowMllBFilter,mumu
361480,Background,0.621546,0.9013,1.0,Sherpa_CT10_Zmumu_Mll10to40_Pt140_400_BVeto,Z+jetsLowMllBVeto,mumu
361481,Background,0.0825398,0.9013,1.0,Sherpa_CT10_Zmumu_Mll10to40_Pt140_400_BFilter,Z+jetsLowMllBFilter,mumu
361482,Background,0.00628191,0.9013,1.0,Sherpa_CT10_Zmumu_Mll10to40_Pt400_E_CMS_BVeto,Z+jetsLowMllBVeto,mumu
361483,Background,0.00151,0.9013,1.0,Sherpa_CT10_Zmumu_Mll10to40_Pt400_E_CMS_BFilte,Z+jetsLowMllBFilter,mumu
361484,Background,2159,0.9013,1.0,Sherpa_CT10_Ztautau_Mll10to40_Pt0_70_BVeto,Z+jetsLowMllBVeto,tautau
361485,Background,105.918,0.9013,1.0,Sherpa_CT10_Ztautau_Mll10to40_Pt0_70_BFilter,Z+jetsLowMllBFilter,tautau
361486,Background,6.93153,0.9013,1.0,Sherpa_CT10_Ztautau_Mll10to40_Pt70_140_BVeto,Z+jetsLowMllBVeto,tautau
361487,Background,0.811135,0.9013,1.0,Sherpa_CT10_Ztautau_Mll10to40_Pt70_140_BFilter,Z+jetsLowMllBFilter,tautau
361488,Background,0.617549,0.9013,1.0,Sherpa_CT10_Ztautau_Mll10to40_Pt140_400_BVeto,Z+jetsLowMllBVeto,tautau
361489,Background,0.0833129,0.9013,1.0,Sherpa_CT10_Ztautau_Mll10to40_Pt140_400_BFilter,Z+jetsLowMllBFilter,tautau
361490,Background,0.00700123,0.9013,1.0,Sherpa_CT10_Ztautau_Mll10to40_Pt400_E_CMS_BVeto,Z+jetsLowMllBVeto,tautau
361491,Background,0.001437,0.9013,1.0,Sherpa_CT10_Ztautau_Mll10to40_Pt400_E_CMS_BFilter,Z+jetsLowMllBFilter,tautau
361620,Background,1,0.008343,1.0,Sherpa_WWW_3l3v,Triboson,WWW_3l3v
361621,Background,1,0.001734,1.0,Sherpa_WWZ_4l2v,Triboson,WWZ_4l2v
361622,Background,1,0.0034299,1.0,Sherpa_WWZ_2l4v,Triboson,WWZ_2l4v
361623,Background,1,0.00021783,1.0,Sherpa_WZZ_5l1v,Triboson,WZZ_5l1v
361624,Background,1,0.000855458,1.0,Sherpa_WZZ_3l3v,Triboson,WZZ_3l3v
361625,Background,1,1.7059e-05,1.0,Sherpa_ZZZ_6l0v,Triboson,ZZZ_6l0v
361626,Background,1,9.9467e-05,1.0,Sherpa_ZZZ_4l2v,Triboson,ZZZ_4l2v
361627,Background,1,0.000199561,1.0,Sherpa_ZZZ_2l4v,Triboson,ZZZ_2l4v
410000,Background,696.12,1.1949,0.543,PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_nonallhad,tops,ttbar_nonallhad
410011,Background,43.739,1.0,1.0094,PowhegPythiaEvtGen_P2012_singletop_tchan_lept_top,tops,singlet
410012,Background,25.778,1.0,1.0193,PowhegPythiaEvtGen_P2012_singletop_tchan_lept_antitop,tops,singlet
410013,Background,34.009,1.0,1.054,PowhegPythiaEvtGen_P2012_Wt_inclusive_top,tops,tW
410014,Background,33.989,1.0,1.054,PowhegPythiaEvtGen_P2012_Wt_inclusive_antitop,tops,tW
410025,Background,2.0517,1.005,1.0,PowhegPythiaEvtGen_P2012_SingleTopSchan_noAllHad_top,tops,SingleTopSchan_noAllHad
410026,Background,1.2615,1.022,1.0,PowhegPythiaEvtGen_P2012_SingleTopSchan_noAllHad_antitop,tops,SingleTopSchan_noAllHad
410049,Background,0.0090636,1.0,1.0,MadGraphPythiaEvtGen_P2012_tZ_4fl_tchan_trilepton,tops,tZtrilep
410073,Background,0.17321,1.47,1.0,MadGraphPythia8EvtGen_A14NNPDF23LO_ttZnnqq_Np0,tops,ttZnnqq
410074,Background,0.16533,1.47,1.0,MadGraphPythia8EvtGen_A14NNPDF23LO_ttZnnqq_Np1,tops,ttZnnqq
410075,Background,0.17427,1.47,1.0,MadGraphPythia8EvtGen_A14NNPDF23LO_ttZnnqq_Np2,tops,ttZnnqq
410155,Background,0.548300,1.10,1.0,aMcAtNloPythia8EvtGen_MEN30NLO_A14N23LO_ttW,tops,ttW_aMcAtNlo
410156,Background,0.154990,1.11,1.0,aMcAtNloPythia8EvtGen_MEN30NLO_A14N23LO_ttZnunu,tops,ttZnunu_aMcAtNlo
410157,Background,0.527710,1.11,1.0,aMcAtNloPythia8EvtGen_MEN30NLO_A14N23LO_ttZqq,tops,ttZqq_aMcAtNlo
410215,Background,0.015558,1.0,1.0,aMcAtNloPythia8EvtGen_A14_NNPDF23LO_260000_tWZDR,tops,tWZDR
410218,Background,0.036888,1.12,1.0,aMcAtNloPythia8EvtGen_MEN30NLO_A14N23LO_ttee,tops,ttee_aMcAtNlo
410219,Background,0.036895,1.12,1.0,aMcAtNloPythia8EvtGen_MEN30NLO_A14N23LO_ttmumu,tops,ttmumu_aMcAtNlo
410220,Background,0.036599,1.12,1.0,aMcAtNloPythia8EvtGen_MEN30NLO_A14N23LO_tttautau,tops,tttautau_aMcAtNlo
361100,Background,11306.0,1.0172,1.0,PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu,PowhegPythiaW+jets,Wplusenu
361101,Background,11306.0,1.0172,1.0,PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu,PowhegPythiaW+jets,Wplusmunu
361102,Background,11306.0,1.0172,1.0,PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu,PowhegPythiaW+jets,Wplustaunu
361103,Background,8282.6,1.0358,1.0,PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminusenu,PowhegPythiaW+jets,Wminusenu
361104,Background,8282.6,1.0358,1.0,PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminusmunu,PowhegPythiaW+jets,Wminusmunu
361105,Background,8282.6,1.0358,1.0,PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminustaunu,PowhegPythiaW+jets,Wminustaunu
361106,Background,1901.2,1.026,1.0,PowhegPythia8EvtGen_AZNLOCTEQ6L1_Zee,Z+jets,ee
361107,Background,1901.2,1.026,1.0,PowhegPythia8EvtGen_AZNLOCTEQ6L1_Zmumu,Z+jets,mumu
361108,Background,1901.2,1.026,1.0,PowhegPythia8EvtGen_AZNLOCTEQ6L1_Ztautau,Z+jets,tautau
361300,Background,21282.0,0.890724,0.90824,Sherpa_CT10_Wenu_Pt0_70_CVetoBVeto,W+jetsCVetoBVeto,enu
361301,Background,21380.0,0.049290,0.90824,Sherpa_CT10_Wenu_Pt0_70_CFilterBVeto,W+jetsCFilterBVeto,enu
361302,Background,21387.0,0.059786,0.90824,Sherpa_CT10_Wenu_Pt0_70_BFilter,W+jetsBFilter,enu
361303,Background,633.43,0.728829,0.90824,Sherpa_CT10_Wenu_Pt70_140_CVetoBVeto,W+jetsCVetoBVeto,enu
361304,Background,631.29,0.176811,0.90824,Sherpa_CT10_Wenu_Pt70_140_CFilterBVeto,W+jetsCFilterBVeto,enu
361305,Background,626.26,0.096681,0.90824,Sherpa_CT10_Wenu_Pt70_140_BFilter,W+jetsBFilter,enu
361306,Background,90.131,0.681554,0.90824,Sherpa_CT10_Wenu_Pt140_280_CVetoBVeto,W+jetsCVetoBVeto,enu
361307,Background,89.902,0.205907,0.90824,Sherpa_CT10_Wenu_Pt140_280_CFilterBVeto,W+jetsCFilterBVeto,enu
361308,Background,90.042,0.112284,0.90824,Sherpa_CT10_Wenu_Pt140_280_BFilter,W+jetsBFilter,enu
361309,Background,6.5313,0.652724,0.90824,Sherpa_CT10_Wenu_Pt280_500_CVetoBVeto,W+jetsCVetoBVeto,enu
361310,Background,6.5434,0.221526,0.90824,Sherpa_CT10_Wenu_Pt280_500_CFilterBVeto,W+jetsCFilterBVeto,enu
361311,Background,6.5128,0.130994,0.90824,Sherpa_CT10_Wenu_Pt280_500_BFilter,W+jetsBFilter,enu
361312,Background,0.41774,0.631749,0.90824,Sherpa_CT10_Wenu_Pt500_700_CVetoBVeto,W+jetsCVetoBVeto,enu
361313,Background,0.40599,0.243561,0.90824,Sherpa_CT10_Wenu_Pt500_700_CFilterBVeto,W+jetsCFilterBVeto,enu
361314,Background,0.41765,0.155229,0.90824,Sherpa_CT10_Wenu_Pt500_700_BFilter,W+jetsBFilter,enu
361315,Background,0.073374,0.609620,0.90824,Sherpa_CT10_Wenu_Pt700_1000_CVetoBVeto,W+jetsCVetoBVeto,enu
361316,Background,0.082396,0.202801,0.90824,Sherpa_CT10_Wenu_Pt700_1000_CFilterBVeto,W+jetsCFilterBVeto,enu
361317,Background,0.079036,0.168701,0.90824,Sherpa_CT10_Wenu_Pt700_1000_BFilter,W+jetsBFilter,enu
361318,Background,0.011153,0.629245,0.90824,Sherpa_CT10_Wenu_Pt1000_2000_CVetoBVeto,W+jetsCVetoBVeto,enu
361319,Background,0.010415,0.237991,0.90824,Sherpa_CT10_Wenu_Pt1000_2000_CFilterBVeto,W+jetsCFilterBVeto,enu
361320,Background,0.010159,0.173096,0.90824,Sherpa_CT10_Wenu_Pt1000_2000_BFilter,W+jetsBFilter,enu
361321,Background,-2.0776e-06,0.638441,0.90824,Sherpa_CT10_Wenu_Pt2000_E_CMS_CVetoBVeto,W+jetsCVetoBVeto,enu
361322,Background,4.5592e-05,0.272781,0.90824,Sherpa_CT10_Wenu_Pt2000_E_CMS_CFilterBVeto,W+jetsCFilterBVeto,enu
361323,Background,5.5898e-05,0.165186,0.90824,Sherpa_CT10_Wenu_Pt2000_E_CMS_BFilter,W+jetsBFilter,enu
361324,Background,21392.0,0.892510,0.90824,Sherpa_CT10_Wmunu_Pt0_70_CVetoBVeto,W+jetsCVetoBVeto,munu
361325,Background,21380.0,0.047370,0.90824,Sherpa_CT10_Wmunu_Pt0_70_CFilterBVeto,W+jetsCFilterBVeto,munu
361326,Background,21371.0,0.059710,0.90824,Sherpa_CT10_Wmunu_Pt0_70_BFilter,W+jetsBFilter,munu
361327,Background,634.61,0.728418,0.90824,Sherpa_CT10_Wmunu_Pt70_140_CVetoBVeto,W+jetsCVetoBVeto,munu
361328,Background,631.72,0.175047,0.90824,Sherpa_CT10_Wmunu_Pt70_140_CFilterBVeto,W+jetsCFilterBVeto,munu
361329,Background,632.54,0.096687,0.90824,Sherpa_CT10_Wmunu_Pt70_140_BFilter,W+jetsBFilter,munu
361330,Background,89.788,0.684150,0.90824,Sherpa_CT10_Wmunu_Pt140_280_CVetoBVeto,W+jetsCVetoBVeto,munu
361331,Background,90.096,0.203512,0.90824,Sherpa_CT10_Wmunu_Pt140_280_CFilterBVeto,W+jetsCFilterBVeto,munu
361332,Background,90.322,0.112541,0.90824,Sherpa_CT10_Wmunu_Pt140_280_BFilter,W+jetsBFilter,munu
361333,Background,6.5147,0.653631,0.90824,Sherpa_CT10_Wmunu_Pt280_500_CVetoBVeto,W+jetsCVetoBVeto,munu
361334,Background,6.4669,0.222520,0.90824,Sherpa_CT10_Wmunu_Pt280_500_CFilterBVeto,W+jetsCFilterBVeto,munu
361335,Background,6.5767,0.130709,0.90824,Sherpa_CT10_Wmunu_Pt280_500_BFilter,W+jetsBFilter,munu
361336,Background,0.40872,0.631109,0.90824,Sherpa_CT10_Wmunu_Pt500_700_CVetoBVeto,W+jetsCVetoBVeto,munu
361337,Background,0.42067,0.239840,0.90824,Sherpa_CT10_Wmunu_Pt500_700_CFilterBVeto,W+jetsCFilterBVeto,munu
361338,Background,0.42374,0.163529,0.90824,Sherpa_CT10_Wmunu_Pt500_700_BFilter,W+jetsBFilter,munu
361339,Background,0.076219,0.632602,0.90824,Sherpa_CT10_Wmunu_Pt700_1000_CVetoBVeto,W+jetsCVetoBVeto,munu
361340,Background,0.076663,0.227699,0.90824,Sherpa_CT10_Wmunu_Pt700_1000_CFilterBVeto,W+jetsCFilterBVeto,munu
361341,Background,0.081099,0.160140,0.90824,Sherpa_CT10_Wmunu_Pt700_1000_BFilter,W+jetsBFilter,munu
361342,Background,0.010488,0.597890,0.90824,Sherpa_CT10_Wmunu_Pt1000_2000_CVetoBVeto,W+jetsCVetoBVeto,munu
361343,Background,0.0096847,0.236425,0.90824,Sherpa_CT10_Wmunu_Pt1000_2000_CFilterBVeto,W+jetsCFilterBVeto,munu
361344,Background,0.010382,0.159623,0.90824,Sherpa_CT10_Wmunu_Pt1000_2000_BFilter,W+jetsBFilter,munu
361345,Background,4.1826e-05,0.617928,0.90824,Sherpa_CT10_Wmunu_Pt2000_E_CMS_CVetoBVeto,W+jetsCVetoBVeto,munu
361346,Background,5.2097e-05,0.267917,0.90824,Sherpa_CT10_Wmunu_Pt2000_E_CMS_CFilterBVeto,W+jetsCFilterBVeto,munu
361347,Background,7.9217e-06,0.192802,0.90824,Sherpa_CT10_Wmunu_Pt2000_E_CMS_BFilter,W+jetsBFilter,munu
